district,year,class,area_sqkm,pct
DEORIA,2011-12,"Wetlands/Water, Inland Wetland",17.31,0.6724941724941724
DEORIA,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
DEORIA,2011-12,"Wetlands/Water, River/Stream/Canal",85.13,3.3073038073038075
DEORIA,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",4.61,0.17909867909867913
DEORIA,2011-12,Snow and Glacier,0.0,0.0
DEORIA,2005-06,"Builtup,Urban",63.38709499,2.462591102952603
DEORIA,2005-06,"Builtup,Rural",73.19418392,2.8435968888888885
DEORIA,2005-06,"Builtup,Mining",0.0,0.0
DEORIA,2005-06,"Agriculture,Crop land",1922.832447,74.70211526806527
DEORIA,2005-06,"Agriculture,Plantation",212.0292966,8.23734641025641
DEORIA,2005-06,"Agriculture,Fallow",69.86903104,2.7144145703185703
DEORIA,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
DEORIA,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
DEORIA,2005-06,"Forest,Deciduous",0.38156946,0.014823988344988347
DEORIA,2005-06,"Forest,Forest Plantation",0.0,0.0
DEORIA,2005-06,"Forest,Scrub Forest",0.026901836,0.0010451373737373735
DEORIA,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
DEORIA,2005-06,Grass/Grazing,0.0,0.0
DEORIA,2005-06,"Barren/Wastelands, Salt Affected",3.044997882,0.11829828601398602
DEORIA,2005-06,"Barren/Wastelands, Gullied/Ravinus",10.38169007,0.40332906254856254
DEORIA,2005-06,"Barren/Wastelands, Scrub land",75.55993617,2.935506455710956
DEORIA,2005-06,"Barren/Wastelands, Sandy area",12.77381543,0.4962632257187258
DEORIA,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
DEORIA,2005-06,"Barren/Wastelands, Rann",0.0,0.0
DEORIA,2005-06,"Wetlands/Water, Inland Wetland",24.78415294,0.9628653045843045
DEORIA,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
DEORIA,2005-06,"Wetlands/Water, River/Stream/Canal",91.91908041,3.571059844988345
DEORIA,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",13.81580206,0.5367444467754467
DEORIA,2005-06,Snow and Glacier,0.0,0.0
ETAH,2011-12,"Builtup,Urban",14.54,0.5925020374898126
ETAH,2011-12,"Builtup,Rural",105.78,4.310513447432763
ETAH,2011-12,"Builtup,Mining",0.01,0.00040749796251018743
ETAH,2011-12,"Agriculture,Crop land",2165.12,88.2281988590057
ETAH,2011-12,"Agriculture,Plantation",13.87,0.56519967400163
ETAH,2011-12,"Agriculture,Fallow",14.06,0.5729421352893236
ETAH,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
ETAH,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
ETAH,2011-12,"Forest,Deciduous",3.14,0.12795436022819887
ETAH,2011-12,"Forest,Forest Plantation",0.0,0.0
ETAH,2011-12,"Forest,Scrub Forest",0.0,0.0
ETAH,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
ETAH,2011-12,Grass/Grazing,0.0,0.0
ETAH,2011-12,"Barren/Wastelands, Salt Affected",99.01,4.034637326813366
ETAH,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
ETAH,2011-12,"Barren/Wastelands, Scrub land",5.03,0.2049714751426243
ETAH,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
ETAH,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
ETAH,2011-12,"Barren/Wastelands, Rann",0.0,0.0
ETAH,2011-12,"Wetlands/Water, Inland Wetland",14.65,0.5969845150774246
ETAH,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
ETAH,2011-12,"Wetlands/Water, River/Stream/Canal",16.2,0.6601466992665037
ETAH,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",2.58,0.10513447432762836
ETAH,2011-12,Snow and Glacier,0.0,0.0
ETAH,2005-06,"Builtup,Urban",6.407556527,0.26110555894230253
ETAH,2005-06,"Builtup,Rural",111.0157526,4.523850864503404
ETAH,2005-06,"Builtup,Mining",0.0,0.0
ETAH,2005-06,"Agriculture,Crop land",2037.664716,83.03408364269093
ETAH,2005-06,"Agriculture,Plantation",5.764969855,0.23492038968871357
ETAH,2005-06,"Agriculture,Fallow",141.2308299,5.755104090855375
ETAH,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
ETAH,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
ETAH,2005-06,"Forest,Deciduous",3.098452919,0.1262608106323935
ETAH,2005-06,"Forest,Forest Plantation",0.0,0.0
ETAH,2005-06,"Forest,Scrub Forest",0.0,0.0
ETAH,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
ETAH,2005-06,Grass/Grazing,0.295883124,0.012057127884564447
ETAH,2005-06,"Barren/Wastelands, Salt Affected",125.8318228,5.127600246127765
ETAH,2005-06,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
ETAH,2005-06,"Barren/Wastelands, Scrub land",3.689077434,0.15032854120398856
ETAH,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
ETAH,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
ETAH,2005-06,"Barren/Wastelands, Rann",0.0,0.0
ETAH,2005-06,"Wetlands/Water, Inland Wetland",2.339139983,0.09531908928651472
ETAH,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
ETAH,2005-06,"Wetlands/Water, River/Stream/Canal",14.56730105,0.5936121307574133
ETAH,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",2.105932549,0.08581597259179871
ETAH,2005-06,Snow and Glacier,0.0,0.0
FATEHPUR,2011-12,"Builtup,Urban",42.41,1.0214354527938343
FATEHPUR,2011-12,"Builtup,Rural",135.48,3.26300578034682
FATEHPUR,2011-12,"Builtup,Mining",5.51,0.13270712909441232
FATEHPUR,2011-12,"Agriculture,Crop land",3107.17,74.83550096339114
FATEHPUR,2011-12,"Agriculture,Plantation",80.61,1.9414739884393064
FATEHPUR,2011-12,"Agriculture,Fallow",165.44,3.984585741811175
FATEHPUR,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
FATEHPUR,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
FATEHPUR,2011-12,"Forest,Deciduous",195.53,4.709296724470135
FATEHPUR,2011-12,"Forest,Forest Plantation",0.03,0.000722543352601156
FATEHPUR,2011-12,"Forest,Scrub Forest",0.0,0.0
FATEHPUR,2011-12,"Forest,Swamp/Mangroves",0.03,0.000722543352601156
FATEHPUR,2011-12,Grass/Grazing,0.0,0.0
FATEHPUR,2011-12,"Barren/Wastelands, Salt Affected",106.14,2.55635838150289
FATEHPUR,2011-12,"Barren/Wastelands, Gullied/Ravinus",111.33,2.68135838150289
FATEHPUR,2011-12,"Barren/Wastelands, Scrub land",23.87,0.5749036608863198
FATEHPUR,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
FATEHPUR,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
FATEHPUR,2011-12,"Barren/Wastelands, Rann",0.0,0.0
FATEHPUR,2011-12,"Wetlands/Water, Inland Wetland",12.89,0.31045279383429675
FATEHPUR,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
FATEHPUR,2011-12,"Wetlands/Water, River/Stream/Canal",158.29,3.8123795761079
FATEHPUR,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",7.26,0.17485549132947978
FATEHPUR,2011-12,Snow and Glacier,0.0,0.0
FATEHPUR,2005-06,"Builtup,Urban",72.35355,1.7426192196531791
FATEHPUR,2005-06,"Builtup,Rural",46.44926858,1.118720341522158
FATEHPUR,2005-06,"Builtup,Mining",0.0,0.0
FATEHPUR,2005-06,"Agriculture,Crop land",2871.4786,69.15892581888247
FATEHPUR,2005-06,"Agriculture,Plantation",109.0474642,2.6263840125240847
FATEHPUR,2005-06,"Agriculture,Fallow",293.9579992,7.079913275529865
FATEHPUR,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
FATEHPUR,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
FATEHPUR,2005-06,"Forest,Deciduous",2.866220618,0.06903228848747592
FATEHPUR,2005-06,"Forest,Forest Plantation",0.0,0.0
FATEHPUR,2005-06,"Forest,Scrub Forest",0.0,0.0
FATEHPUR,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
FATEHPUR,2005-06,Grass/Grazing,0.0,0.0
FATEHPUR,2005-06,"Barren/Wastelands, Salt Affected",185.0100552,4.455926184971099
FATEHPUR,2005-06,"Barren/Wastelands, Gullied/Ravinus",237.4895227,5.719882531310212
FATEHPUR,2005-06,"Barren/Wastelands, Scrub land",120.2561634,2.8963430491329483
FATEHPUR,2005-06,"Barren/Wastelands, Sandy area",28.21420172,0.6795327967244701
FATEHPUR,2005-06,"Barren/Wastelands, Barren rocky",16.54556086,0.39849616714836217
FATEHPUR,2005-06,"Barren/Wastelands, Rann",0.0,0.0
FATEHPUR,2005-06,"Wetlands/Water, Inland Wetland",24.77789261,0.5967700532273603
FATEHPUR,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
FATEHPUR,2005-06,"Wetlands/Water, River/Stream/Canal",135.5693258,3.2651571724470134
FATEHPUR,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",7.984175609,0.19229710040944123
FATEHPUR,2005-06,Snow and Glacier,0.0,0.0
GHAZIABAD,2011-12,"Builtup,Urban",99.09,8.631533101045296
GHAZIABAD,2011-12,"Builtup,Rural",48.29,4.206445993031359
GHAZIABAD,2011-12,"Builtup,Mining",1.63,0.14198606271777003
GHAZIABAD,2011-12,"Agriculture,Crop land",913.5,79.57317073170732
GHAZIABAD,2011-12,"Agriculture,Plantation",18.85,1.6419860627177703
GHAZIABAD,2011-12,"Agriculture,Fallow",38.78,3.3780487804878048
GHAZIABAD,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
GHAZIABAD,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
GHAZIABAD,2011-12,"Forest,Deciduous",2.94,0.25609756097560976
GHAZIABAD,2011-12,"Forest,Forest Plantation",0.0,0.0
GHAZIABAD,2011-12,"Forest,Scrub Forest",1.01,0.08797909407665505
GHAZIABAD,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
GHAZIABAD,2011-12,Grass/Grazing,0.0,0.0
GHAZIABAD,2011-12,"Barren/Wastelands, Salt Affected",0.22,0.01916376306620209
GHAZIABAD,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.06,0.005226480836236934
GHAZIABAD,2011-12,"Barren/Wastelands, Scrub land",3.94,0.343205574912892
GHAZIABAD,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
GHAZIABAD,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
GHAZIABAD,2011-12,"Barren/Wastelands, Rann",0.0,0.0
GHAZIABAD,2011-12,"Wetlands/Water, Inland Wetland",6.74,0.5871080139372822
GHAZIABAD,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
GHAZIABAD,2011-12,"Wetlands/Water, River/Stream/Canal",10.56,0.9198606271777003
GHAZIABAD,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",2.4,0.20905923344947736
GHAZIABAD,2011-12,Snow and Glacier,0.0,0.0
GHAZIABAD,2005-06,"Builtup,Urban",68.63879635,5.978989229094077
GHAZIABAD,2005-06,"Builtup,Rural",70.33108044,6.126400735191638
GHAZIABAD,2005-06,"Builtup,Mining",0.028230963,0.002459143118466899
GHAZIABAD,2005-06,"Agriculture,Crop land",920.0893487,80.14715581010452
GHAZIABAD,2005-06,"Agriculture,Plantation",17.82624288,1.5528086132404182
GHAZIABAD,2005-06,"Agriculture,Fallow",38.2732281,3.3339048867595817
GHAZIABAD,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
GHAZIABAD,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
GHAZIABAD,2005-06,"Forest,Deciduous",2.856622345,0.24883469904181185
GHAZIABAD,2005-06,"Forest,Forest Plantation",0.0,0.0
GHAZIABAD,2005-06,"Forest,Scrub Forest",1.030783457,0.08978949973867596
GHAZIABAD,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
GHAZIABAD,2005-06,Grass/Grazing,4.492248517,0.39131084642857145
GHAZIABAD,2005-06,"Barren/Wastelands, Salt Affected",0.297461538,0.02591128379790941
GHAZIABAD,2005-06,"Barren/Wastelands, Gullied/Ravinus",0.293317141,0.025550273606271778
GHAZIABAD,2005-06,"Barren/Wastelands, Scrub land",3.934730147,0.3427465284843205
GHAZIABAD,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
GHAZIABAD,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
GHAZIABAD,2005-06,"Barren/Wastelands, Rann",0.0,0.0
GHAZIABAD,2005-06,"Wetlands/Water, Inland Wetland",7.843311147,0.683215256707317
GHAZIABAD,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
GHAZIABAD,2005-06,"Wetlands/Water, River/Stream/Canal",10.27257456,0.8948235679442509
GHAZIABAD,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",1.792023743,0.15609962918118467
GHAZIABAD,2005-06,Snow and Glacier,0.0,0.0
GORAKHPUR,2011-12,"Builtup,Urban",126.82,3.8152827918170877
GORAKHPUR,2011-12,"Builtup,Rural",197.47,5.940734055354994
GORAKHPUR,2011-12,"Builtup,Mining",13.82,0.4157641395908544
GORAKHPUR,2011-12,"Agriculture,Crop land",2596.0,78.09867629362215
GORAKHPUR,2011-12,"Agriculture,Plantation",38.28,1.151624548736462
GORAKHPUR,2011-12,"Agriculture,Fallow",47.5,1.4290012033694344
GORAKHPUR,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
GORAKHPUR,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
GORAKHPUR,2011-12,"Forest,Deciduous",75.61,2.2746690734055357
GORAKHPUR,2011-12,"Forest,Forest Plantation",0.46,0.013838748495788207
GORAKHPUR,2011-12,"Forest,Scrub Forest",0.0,0.0
GORAKHPUR,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
GORAKHPUR,2011-12,Grass/Grazing,0.0,0.0
GORAKHPUR,2011-12,"Barren/Wastelands, Salt Affected",2.56,0.07701564380264742
GORAKHPUR,2011-12,"Barren/Wastelands, Gullied/Ravinus",0.09,0.002707581227436823
GORAKHPUR,2011-12,"Barren/Wastelands, Scrub land",19.66,0.5914560770156438
GORAKHPUR,2011-12,"Barren/Wastelands, Sandy area",1.49,0.04482551143200963
GORAKHPUR,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
GORAKHPUR,2011-12,"Barren/Wastelands, Rann",0.0,0.0
GORAKHPUR,2011-12,"Wetlands/Water, Inland Wetland",79.11,2.3799638989169676
GORAKHPUR,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
GORAKHPUR,2011-12,"Wetlands/Water, River/Stream/Canal",107.99,3.2487966305655838
GORAKHPUR,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",17.12,0.5150421179302046
GORAKHPUR,2011-12,Snow and Glacier,0.0,0.0
GORAKHPUR,2005-06,"Builtup,Urban",57.86999283,1.7409745135379062
GORAKHPUR,2005-06,"Builtup,Rural",97.87933065,2.9446248691335737
GORAKHPUR,2005-06,"Builtup,Mining",0.0,0.0
GORAKHPUR,2005-06,"Agriculture,Crop land",2661.533449,80.07020003008424
GORAKHPUR,2005-06,"Agriculture,Plantation",56.30693539,1.6939511248495789
GORAKHPUR,2005-06,"Agriculture,Fallow",79.08132647,2.379101277677497
GORAKHPUR,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
GORAKHPUR,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
GORAKHPUR,2005-06,"Forest,Deciduous",43.45887948,1.307427180505415
GORAKHPUR,2005-06,"Forest,Forest Plantation",0.464258001,0.013966847202166064
GORAKHPUR,2005-06,"Forest,Scrub Forest",0.0,0.0
GORAKHPUR,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
GORAKHPUR,2005-06,Grass/Grazing,0.0,0.0
GORAKHPUR,2005-06,"Barren/Wastelands, Salt Affected",66.81691725,2.0101358980144406
GORAKHPUR,2005-06,"Barren/Wastelands, Gullied/Ravinus",0.0,0.0
GORAKHPUR,2005-06,"Barren/Wastelands, Scrub land",80.88906163,2.4334856086040912
GORAKHPUR,2005-06,"Barren/Wastelands, Sandy area",4.44408041,0.13369676323706378
GORAKHPUR,2005-06,"Barren/Wastelands, Barren rocky",0.0,0.0
GORAKHPUR,2005-06,"Barren/Wastelands, Rann",0.0,0.0
GORAKHPUR,2005-06,"Wetlands/Water, Inland Wetland",58.42004136,1.7575223032490974
GORAKHPUR,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
GORAKHPUR,2005-06,"Wetlands/Water, River/Stream/Canal",93.56091307,2.8147085761131168
GORAKHPUR,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",23.2748147,0.700205015042118
GORAKHPUR,2005-06,Snow and Glacier,0.0,0.0
HAMIRPUR,2011-12,"Builtup,Urban",35.22,0.859653404930437
HAMIRPUR,2011-12,"Builtup,Rural",72.09,1.7595801806199658
HAMIRPUR,2011-12,"Builtup,Mining",1.88,0.04588723456187454
HAMIRPUR,2011-12,"Agriculture,Crop land",3166.08,77.27800829875518
HAMIRPUR,2011-12,"Agriculture,Plantation",11.69,0.28533072980229435
HAMIRPUR,2011-12,"Agriculture,Fallow",282.88,6.904564315352697
HAMIRPUR,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
HAMIRPUR,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
HAMIRPUR,2011-12,"Forest,Deciduous",171.32,4.18159628996827
HAMIRPUR,2011-12,"Forest,Forest Plantation",1.23,0.030021967293141324
HAMIRPUR,2011-12,"Forest,Scrub Forest",98.25,2.398096167927752
HAMIRPUR,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
HAMIRPUR,2011-12,Grass/Grazing,0.0,0.0
HAMIRPUR,2011-12,"Barren/Wastelands, Salt Affected",1.8,0.043934586282645835
HAMIRPUR,2011-12,"Barren/Wastelands, Gullied/Ravinus",94.56,2.308030266048328
HAMIRPUR,2011-12,"Barren/Wastelands, Scrub land",8.69,0.21210641933121796
HAMIRPUR,2011-12,"Barren/Wastelands, Sandy area",0.83,0.020258725896997804
HAMIRPUR,2011-12,"Barren/Wastelands, Barren rocky",0.07,0.0017085672443251162
HAMIRPUR,2011-12,"Barren/Wastelands, Rann",0.0,0.0
HAMIRPUR,2011-12,"Wetlands/Water, Inland Wetland",1.73,0.042226019038320725
HAMIRPUR,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
HAMIRPUR,2011-12,"Wetlands/Water, River/Stream/Canal",125.53,3.0639492311447403
HAMIRPUR,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",23.15,0.5650475958018062
HAMIRPUR,2011-12,Snow and Glacier,0.0,0.0
HAMIRPUR,2005-06,"Builtup,Urban",2.910291505,0.07103469624115206
HAMIRPUR,2005-06,"Builtup,Rural",79.24487058,1.9342170021967293
HAMIRPUR,2005-06,"Builtup,Mining",0.0,0.0
HAMIRPUR,2005-06,"Agriculture,Crop land",2295.068247,56.01826329021236
HAMIRPUR,2005-06,"Agriculture,Plantation",3.184937835,0.0777382922870393
HAMIRPUR,2005-06,"Agriculture,Fallow",536.4084892,13.092713917500609
HAMIRPUR,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
HAMIRPUR,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
HAMIRPUR,2005-06,"Forest,Deciduous",2.736469179,0.06679202291920917
HAMIRPUR,2005-06,"Forest,Forest Plantation",0.147815526,0.0036078966560898216
HAMIRPUR,2005-06,"Forest,Scrub Forest",25.08846915,0.6123619514278741
HAMIRPUR,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
HAMIRPUR,2005-06,Grass/Grazing,0.213673174,0.005215356944105443
HAMIRPUR,2005-06,"Barren/Wastelands, Salt Affected",1.227900332,0.029970718379301927
HAMIRPUR,2005-06,"Barren/Wastelands, Gullied/Ravinus",396.8134424,9.68546356846473
HAMIRPUR,2005-06,"Barren/Wastelands, Scrub land",513.5103863,12.533814652184526
HAMIRPUR,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
HAMIRPUR,2005-06,"Barren/Wastelands, Barren rocky",100.8567184,2.461721220405175
HAMIRPUR,2005-06,"Barren/Wastelands, Rann",0.0,0.0
HAMIRPUR,2005-06,"Wetlands/Water, Inland Wetland",0.0,0.0
HAMIRPUR,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
HAMIRPUR,2005-06,"Wetlands/Water, River/Stream/Canal",125.9461899,3.074107637295582
HAMIRPUR,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",13.64210007,0.332977790334391
HAMIRPUR,2005-06,Snow and Glacier,0.0,0.0
JALAUN,2011-12,"Builtup,Urban",52.41,1.1480832420591456
JALAUN,2011-12,"Builtup,Rural",109.55,2.3997809419496168
JALAUN,2011-12,"Builtup,Mining",0.08,0.0017524644030668128
JALAUN,2011-12,"Agriculture,Crop land",3551.27,77.7934282584885
JALAUN,2011-12,"Agriculture,Plantation",5.85,0.12814895947426067
JALAUN,2011-12,"Agriculture,Fallow",280.3,6.140197152245345
JALAUN,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
JALAUN,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
JALAUN,2011-12,"Forest,Deciduous",128.05,2.8050383351588173
JALAUN,2011-12,"Forest,Forest Plantation",2.12,0.046440306681270534
JALAUN,2011-12,"Forest,Scrub Forest",118.47,2.595180722891566
JALAUN,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
JALAUN,2011-12,Grass/Grazing,0.07,0.0015334063526834614
JALAUN,2011-12,"Barren/Wastelands, Salt Affected",0.0,0.0
JALAUN,2011-12,"Barren/Wastelands, Gullied/Ravinus",202.06,4.4262869660460025
JALAUN,2011-12,"Barren/Wastelands, Scrub land",7.96,0.17437020810514786
JALAUN,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
JALAUN,2011-12,"Barren/Wastelands, Barren rocky",0.0,0.0
JALAUN,2011-12,"Barren/Wastelands, Rann",0.0,0.0
JALAUN,2011-12,"Wetlands/Water, Inland Wetland",0.48,0.010514786418400876
JALAUN,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
JALAUN,2011-12,"Wetlands/Water, River/Stream/Canal",105.39,2.3086527929901424
JALAUN,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",0.94,0.02059145673603505
JALAUN,2011-12,Snow and Glacier,0.0,0.0
JALAUN,2005-06,"Builtup,Urban",19.3935102,0.4248304534501643
JALAUN,2005-06,"Builtup,Rural",94.93706734,2.079672888061336
JALAUN,2005-06,"Builtup,Mining",0.0,0.0
JALAUN,2005-06,"Agriculture,Crop land",2863.920267,62.73647901423877
JALAUN,2005-06,"Agriculture,Plantation",1.262276531,0.027651183592552024
JALAUN,2005-06,"Agriculture,Fallow",447.5018172,9.8028875618839
JALAUN,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
JALAUN,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
JALAUN,2005-06,"Forest,Deciduous",7.402358157,0.16215461461117195
JALAUN,2005-06,"Forest,Forest Plantation",0.840247615,0.0184063004381161
JALAUN,2005-06,"Forest,Scrub Forest",16.9152264,0.3705416516976999
JALAUN,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
JALAUN,2005-06,Grass/Grazing,0.0,0.0
JALAUN,2005-06,"Barren/Wastelands, Salt Affected",0.0,0.0
JALAUN,2005-06,"Barren/Wastelands, Gullied/Ravinus",411.8967057,9.022928930996715
JALAUN,2005-06,"Barren/Wastelands, Scrub land",330.8100514,7.246660490690033
JALAUN,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
JALAUN,2005-06,"Barren/Wastelands, Barren rocky",263.1171438,5.763792854326397
JALAUN,2005-06,"Barren/Wastelands, Rann",0.0,0.0
JALAUN,2005-06,"Wetlands/Water, Inland Wetland",0.024208214,0.0005303004162102957
JALAUN,2005-06,"Wetlands/Water, Coastal Wetland",0.0,0.0
JALAUN,2005-06,"Wetlands/Water, River/Stream/Canal",106.8850119,2.341402232201533
JALAUN,2005-06,"Wetlands/Water, Reservoir/Lake/Pond",0.09410892,0.0020615316538882805
JALAUN,2005-06,Snow and Glacier,0.0,0.0
JHANSI,2011-12,"Builtup,Urban",79.72,1.5867834394904459
JHANSI,2011-12,"Builtup,Rural",115.72,2.303343949044586
JHANSI,2011-12,"Builtup,Mining",16.55,0.3294187898089172
JHANSI,2011-12,"Agriculture,Crop land",3663.72,72.92436305732484
JHANSI,2011-12,"Agriculture,Plantation",14.66,0.29179936305732485
JHANSI,2011-12,"Agriculture,Fallow",207.12,4.122611464968153
JHANSI,2011-12,"Agriculture, Shifting Cultivation",0.0,0.0
JHANSI,2011-12,"Forest,Evergreen/Semi evergreen",0.0,0.0
JHANSI,2011-12,"Forest,Deciduous",337.22,6.712181528662421
JHANSI,2011-12,"Forest,Forest Plantation",0.31,0.006170382165605096
JHANSI,2011-12,"Forest,Scrub Forest",76.01,1.5129378980891721
JHANSI,2011-12,"Forest,Swamp/Mangroves",0.0,0.0
JHANSI,2011-12,Grass/Grazing,0.0,0.0
JHANSI,2011-12,"Barren/Wastelands, Salt Affected",1.69,0.03363853503184713
JHANSI,2011-12,"Barren/Wastelands, Gullied/Ravinus",103.98,2.0696656050955413
JHANSI,2011-12,"Barren/Wastelands, Scrub land",218.93,4.357683121019108
JHANSI,2011-12,"Barren/Wastelands, Sandy area",0.0,0.0
JHANSI,2011-12,"Barren/Wastelands, Barren rocky",32.37,0.6443073248407643
JHANSI,2011-12,"Barren/Wastelands, Rann",0.0,0.0
JHANSI,2011-12,"Wetlands/Water, Inland Wetland",1.12,0.02229299363057325
JHANSI,2011-12,"Wetlands/Water, Coastal Wetland",0.0,0.0
JHANSI,2011-12,"Wetlands/Water, River/Stream/Canal",96.74,1.9255573248407643
JHANSI,2011-12,"Wetlands/Water, Reservoir/Lake/Pond",58.13,1.157046178343949
JHANSI,2011-12,Snow and Glacier,0.0,0.0
JHANSI,2005-06,"Builtup,Urban",54.80581628,1.0908801011146496
JHANSI,2005-06,"Builtup,Rural",87.29506581,1.7375610232882166
JHANSI,2005-06,"Builtup,Mining",10.17050636,0.20243842277070062
JHANSI,2005-06,"Agriculture,Crop land",2837.318504,56.47528869426751
JHANSI,2005-06,"Agriculture,Plantation",4.158471439,0.08277212259156051
JHANSI,2005-06,"Agriculture,Fallow",340.6980627,6.781410483678344
JHANSI,2005-06,"Agriculture, Shifting Cultivation",0.0,0.0
JHANSI,2005-06,"Forest,Evergreen/Semi evergreen",0.0,0.0
JHANSI,2005-06,"Forest,Deciduous",35.32120797,0.70304952169586
JHANSI,2005-06,"Forest,Forest Plantation",0.392495825,0.007812416898885351
JHANSI,2005-06,"Forest,Scrub Forest",111.6423605,2.2221807424363056
JHANSI,2005-06,"Forest,Swamp/Mangroves",0.0,0.0
JHANSI,2005-06,Grass/Grazing,1.212463466,0.024133428861464967
JHANSI,2005-06,"Barren/Wastelands, Salt Affected",0.0,0.0
JHANSI,2005-06,"Barren/Wastelands, Gullied/Ravinus",233.5738557,4.649161140525478
JHANSI,2005-06,"Barren/Wastelands, Scrub land",1031.844078,20.538297730891724
JHANSI,2005-06,"Barren/Wastelands, Sandy area",0.0,0.0
JHANSI,2005-06,"Barren/Wastelands, Barren rocky",132.796717,2.6432467555732484
JHANSI,2005-06,"Barren/Wastelands, Rann",0.0,0.0
